model,experiment,ph,patient,metric,calculation,0
arx,NOV_3_2023,30,ohio_559,CG_EGA_EP_eu,std,0.00192935001688
arx,NOV_3_2023,30,ohio_559,CG_EGA_EP_hyper,mean,0.0475597092419522
arx,NOV_3_2023,30,ohio_559,CG_EGA_EP_hyper,std,0.001903458232588
arx,NOV_3_2023,30,ohio_559,CG_EGA_EP_hypo,mean,0.3698630136986301
arx,NOV_3_2023,30,ohio_559,CG_EGA_EP_hypo,std,0.0519826464685213
arx,NOV_3_2023,30,ohio_559,MAPE,mean,10.325958205462324
arx,NOV_3_2023,30,ohio_559,MAPE,std,0.1742062196221861
arx,NOV_3_2023,30,ohio_559,MASE,mean,0.9314098449488248
arx,NOV_3_2023,30,ohio_559,MASE,std,0.020338547813107
arx,NOV_3_2023,30,ohio_559,P_EGA_A,mean,0.914228617106315
arx,NOV_3_2023,30,ohio_559,P_EGA_A,std,0.0034158050550314
arx,NOV_3_2023,30,ohio_559,P_EGA_A+B,mean,0.986970423661071
arx,NOV_3_2023,30,ohio_559,P_EGA_A+B,std,0.0013752718252666
arx,NOV_3_2023,30,ohio_559,P_EGA_B,mean,0.0727418065547561
arx,NOV_3_2023,30,ohio_559,P_EGA_B,std,0.0031773951901441
arx,NOV_3_2023,30,ohio_559,P_EGA_C,mean,0.0006394884092725
arx,NOV_3_2023,30,ohio_559,P_EGA_C,std,0.0001958025373927
arx,NOV_3_2023,30,ohio_559,P_EGA_D,mean,0.0123900879296562
arx,NOV_3_2023,30,ohio_559,P_EGA_D,std,0.0013375859736755
arx,NOV_3_2023,30,ohio_559,P_EGA_E,mean,0.0
arx,NOV_3_2023,30,ohio_559,P_EGA_E,std,0.0
arx,NOV_3_2023,30,ohio_559,RMSE,mean,22.56656568251434
arx,NOV_3_2023,30,ohio_559,RMSE,std,0.5422540844008247
arx,NOV_3_2023,30,ohio_559,R_EGA_A,mean,0.6390887290167865
arx,NOV_3_2023,30,ohio_559,R_EGA_A,std,0.0065625502004072
arx,NOV_3_2023,30,ohio_559,R_EGA_A+B,mean,0.8557154276578738
arx,NOV_3_2023,30,ohio_559,R_EGA_A+B,std,0.0038667902869537
arx,NOV_3_2023,30,ohio_559,R_EGA_B,mean,0.2166266986410871
arx,NOV_3_2023,30,ohio_559,R_EGA_B,std,0.0028486858003525
arx,NOV_3_2023,30,ohio_559,R_EGA_lC,mean,0.0392486011191047
arx,NOV_3_2023,30,ohio_559,R_EGA_lC,std,0.0015458896567397
arx,NOV_3_2023,30,ohio_559,R_EGA_lD,mean,0.0183852917665867
arx,NOV_3_2023,30,ohio_559,R_EGA_lD,std,0.0011856432433406
arx,NOV_3_2023,30,ohio_559,R_EGA_lE,mean,0.0156674660271782
arx,NOV_3_2023,30,ohio_559,R_EGA_lE,std,0.0016264580295264
arx,NOV_3_2023,30,ohio_559,R_EGA_uC,mean,0.0438049560351718
arx,NOV_3_2023,30,ohio_559,R_EGA_uC,std,0.002183293410671
arx,NOV_3_2023,30,ohio_559,R_EGA_uD,mean,0.0079936051159072
arx,NOV_3_2023,30,ohio_559,R_EGA_uD,std,0.0008756555675542
arx,NOV_3_2023,30,ohio_559,R_EGA_uE,mean,0.0191846522781774
arx,NOV_3_2023,30,ohio_559,R_EGA_uE,std,0.0002527799888224
arx,NOV_3_2023,30,ohio_559,TG,mean,5.0
arx,NOV_3_2023,30,ohio_559,TG,std,0.0
arx,NOV_3_2023,30,ohio_563,CG_EGA_AP,mean,0.8213561964146532
arx,NOV_3_2023,30,ohio_563,CG_EGA_AP,std,0.0180055200512325
arx,NOV_3_2023,30,ohio_563,CG_EGA_AP_eu,mean,0.8434278350515463
arx,NOV_3_2023,30,ohio_563,CG_EGA_AP_eu,std,0.0158981139312279
arx,NOV_3_2023,30,ohio_563,CG_EGA_AP_hyper,mean,0.7937751004016065
arx,NOV_3_2023,30,ohio_563,CG_EGA_AP_hyper,std,0.021651391677404
arx,NOV_3_2023,30,ohio_563,CG_EGA_AP_hypo,mean,0.4444444444444445
arx,NOV_3_2023,30,ohio_563,CG_EGA_AP_hypo,std,5.551115123125783e-17
arx,NOV_3_2023,30,ohio_563,CG_EGA_BE,mean,0.1402182385035074
arx,NOV_3_2023,30,ohio_563,CG_EGA_BE,std,0.0163556350977297
arx,NOV_3_2023,30,ohio_563,CG_EGA_BE_eu,mean,0.1242268041237113
arx,NOV_3_2023,30,ohio_563,CG_EGA_BE_eu,std,0.0143637884464874
arx,NOV_3_2023,30,ohio_563,CG_EGA_BE_hyper,mean,0.1674698795180723
arx,NOV_3_2023,30,ohio_563,CG_EGA_BE_hyper,std,0.0194001262197019
arx,NOV_3_2023,30,ohio_563,CG_EGA_BE_hypo,mean,0.0111111111111111
arx,NOV_3_2023,30,ohio_563,CG_EGA_BE_hypo,std,0.0222222222222222
arx,NOV_3_2023,30,ohio_563,CG_EGA_EP,mean,0.0384255650818394
arx,NOV_3_2023,30,ohio_563,CG_EGA_EP,std,0.0016643925568248
arx,NOV_3_2023,30,ohio_563,CG_EGA_EP_eu,mean,0.0323453608247422
arx,NOV_3_2023,30,ohio_563,CG_EGA_EP_eu,std,0.0015463917525773
arx,NOV_3_2023,30,ohio_563,CG_EGA_EP_hyper,mean,0.0387550200803212
arx,NOV_3_2023,30,ohio_563,CG_EGA_EP_hyper,std,0.0023417477489338
arx,NOV_3_2023,30,ohio_563,CG_EGA_EP_hypo,mean,0.5444444444444445
arx,NOV_3_2023,30,ohio_563,CG_EGA_EP_hypo,std,0.0222222222222222
arx,NOV_3_2023,30,ohio_563,MAPE,mean,8.322732057668079
arx,NOV_3_2023,30,ohio_563,MAPE,std,0.0207752677902481
arx,NOV_3_2023,30,ohio_563,MASE,mean,0.856281834746777
arx,NOV_3_2023,30,ohio_563,MASE,std,0.002653340621862
arx,NOV_3_2023,30,ohio_563,P_EGA_A,mean,0.9530007794232268
arx,NOV_3_2023,30,ohio_563,P_EGA_A,std,0.0012712008129618
arx,NOV_3_2023,30,ohio_563,P_EGA_A+B,mean,0.995323460639127
arx,NOV_3_2023,30,ohio_563,P_EGA_A+B,std,0.0
arx,NOV_3_2023,30,ohio_563,P_EGA_B,mean,0.0423226812159002
arx,NOV_3_2023,30,ohio_563,P_EGA_B,std,0.0012712008129618
arx,NOV_3_2023,30,ohio_563,P_EGA_C,mean,7.79423226812159e-05
arx,NOV_3_2023,30,ohio_563,P_EGA_C,std,0.0001558846453624
arx,NOV_3_2023,30,ohio_563,P_EGA_D,mean,0.0045985970381917
arx,NOV_3_2023,30,ohio_563,P_EGA_D,std,0.0001558846453624
arx,NOV_3_2023,30,ohio_563,P_EGA_E,mean,0.0
arx,NOV_3_2023,30,ohio_563,P_EGA_E,std,0.0
arx,NOV_3_2023,30,ohio_563,RMSE,mean,18.772699161989248
arx,NOV_3_2023,30,ohio_563,RMSE,std,0.2059211307816566
arx,NOV_3_2023,30,ohio_563,R_EGA_A,mean,0.565705378020265
arx,NOV_3_2023,30,ohio_563,R_EGA_A,std,0.0187687314032508
arx,NOV_3_2023,30,ohio_563,R_EGA_A+B,mean,0.82564302416212
arx,NOV_3_2023,30,ohio_563,R_EGA_A+B,std,0.0185784154830111
arx,NOV_3_2023,30,ohio_563,R_EGA_B,mean,0.259937646141855
arx,NOV_3_2023,30,ohio_563,R_EGA_B,std,0.0016534063472795
arx,NOV_3_2023,30,ohio_563,R_EGA_lC,mean,0.0519095869056897
arx,NOV_3_2023,30,ohio_563,R_EGA_lC,std,0.0090069764987839
arx,NOV_3_2023,30,ohio_563,R_EGA_lD,mean,0.0151987529228371
arx,NOV_3_2023,30,ohio_563,R_EGA_lD,std,0.0008174659767499
arx,NOV_3_2023,30,ohio_563,R_EGA_lE,mean,0.0162120031176929
arx,NOV_3_2023,30,ohio_563,R_EGA_lE,std,0.0012712008129618
arx,NOV_3_2023,30,ohio_563,R_EGA_uC,mean,0.061730319563523
arx,NOV_3_2023,30,ohio_563,R_EGA_uC,std,0.0077653400588913
arx,NOV_3_2023,30,ohio_563,R_EGA_uD,mean,0.0116913484021823
arx,NOV_3_2023,30,ohio_563,R_EGA_uD,std,0.0008174659767499
arx,NOV_3_2023,30,ohio_563,R_EGA_uE,mean,0.0176149649259547
arx,NOV_3_2023,30,ohio_563,R_EGA_uE,std,0.000572756759809
arx,NOV_3_2023,30,ohio_563,TG,mean,5.0
arx,NOV_3_2023,30,ohio_563,TG,std,0.0
arx,NOV_3_2023,30,ohio_570,CG_EGA_AP,mean,0.8672029250457038
arx,NOV_3_2023,30,ohio_570,CG_EGA_AP,std,0.0178364840396354
arx,NOV_3_2023,30,ohio_570,CG_EGA_AP_eu,mean,0.9248476417594064
arx,NOV_3_2023,30,ohio_570,CG_EGA_AP_eu,std,0.0112183607317746
arx,NOV_3_2023,30,ohio_570,CG_EGA_AP_hyper,mean,0.8461780104712042
arx,NOV_3_2023,30,ohio_570,CG_EGA_AP_hyper,std,0.0211958486604944
arx,NOV_3_2023,30,ohio_570,CG_EGA_AP_hypo,mean,0.2181818181818181
arx,NOV_3_2023,30,ohio_570,CG_EGA_AP_hypo,std,0.1233150906022776
arx,NOV_3_2023,30,ohio_570,CG_EGA_BE,mean,0.1091042047531992
arx,NOV_3_2023,30,ohio_570,CG_EGA_BE,std,0.012671306766866
arx,NOV_3_2023,30,ohio_570,CG_EGA_BE_eu,mean,0.0636080599315893
arx,NOV_3_2023,30,ohio_570,CG_EGA_BE_eu,std,0.0073692974769829
arx,NOV_3_2023,30,ohio_570,CG_EGA_BE_hyper,mean,0.1289005235602094
arx,NOV_3_2023,30,ohio_570,CG_EGA_BE_hyper,std,0.0152369514164733
arx,NOV_3_2023,30,ohio_570,CG_EGA_BE_hypo,mean,0.0404040404040404
arx,NOV_3_2023,30,ohio_570,CG_EGA_BE_hypo,std,0.0498953092332463
arx,NOV_3_2023,30,ohio_570,CG_EGA_EP,mean,0.0236928702010968
arx,NOV_3_2023,30,ohio_570,CG_EGA_EP,std,0.0052802949026795
arx,NOV_3_2023,30,ohio_570,CG_EGA_EP_eu,mean,0.0115442983090041
arx,NOV_3_2023,30,ohio_570,CG_EGA_EP_eu,std,0.0040855811203311
arx,NOV_3_2023,30,ohio_570,CG_EGA_EP_hyper,mean,0.0249214659685863
arx,NOV_3_2023,30,ohio_570,CG_EGA_EP_hyper,std,0.0060388987875586
arx,NOV_3_2023,30,ohio_570,CG_EGA_EP_hypo,mean,0.7414141414141414
arx,NOV_3_2023,30,ohio_570,CG_EGA_EP_hypo,std,0.0817121148127542
arx,NOV_3_2023,30,ohio_570,MAPE,mean,6.618168564145236
arx,NOV_3_2023,30,ohio_570,MAPE,std,0.3745214508040752
arx,NOV_3_2023,30,ohio_570,MASE,mean,0.926668742949536
arx,NOV_3_2023,30,ohio_570,MASE,std,0.055096619399983
arx,NOV_3_2023,30,ohio_570,P_EGA_A,mean,0.9615356489945156
arx,NOV_3_2023,30,ohio_570,P_EGA_A,std,0.0060628584506542
arx,NOV_3_2023,30,ohio_570,P_EGA_A+B,mean,0.9964168190127972
arx,NOV_3_2023,30,ohio_570,P_EGA_A+B,std,0.0013162705667276
arx,NOV_3_2023,30,ohio_570,P_EGA_B,mean,0.0348811700182815
arx,NOV_3_2023,30,ohio_570,P_EGA_B,std,0.0049141638366102
arx,NOV_3_2023,30,ohio_570,P_EGA_C,mean,0.0002925045703839
arx,NOV_3_2023,30,ohio_570,P_EGA_C,std,0.0005850091407678
arx,NOV_3_2023,30,ohio_570,P_EGA_D,mean,0.003290676416819
arx,NOV_3_2023,30,ohio_570,P_EGA_D,std,0.0007312614259597
arx,NOV_3_2023,30,ohio_570,P_EGA_E,mean,0.0
arx,NOV_3_2023,30,ohio_570,P_EGA_E,std,0.0
arx,NOV_3_2023,30,ohio_570,RMSE,mean,18.98832528130442
arx,NOV_3_2023,30,ohio_570,RMSE,std,1.7569756420338576
arx,NOV_3_2023,30,ohio_570,R_EGA_A,mean,0.6639853747714808
arx,NOV_3_2023,30,ohio_570,R_EGA_A,std,0.0286529465707353
arx,NOV_3_2023,30,ohio_570,R_EGA_A+B,mean,0.870420475319927
arx,NOV_3_2023,30,ohio_570,R_EGA_A+B,std,0.0172809932669855
arx,NOV_3_2023,30,ohio_570,R_EGA_B,mean,0.206435100548446
arx,NOV_3_2023,30,ohio_570,R_EGA_B,std,0.0118129845740745
arx,NOV_3_2023,30,ohio_570,R_EGA_lC,mean,0.0401462522851919
arx,NOV_3_2023,30,ohio_570,R_EGA_lC,std,0.0087366615364123
arx,NOV_3_2023,30,ohio_570,R_EGA_lD,mean,0.0116270566727605
arx,NOV_3_2023,30,ohio_570,R_EGA_lD,std,0.001142266863021
arx,NOV_3_2023,30,ohio_570,R_EGA_lE,mean,0.0113345521023766
arx,NOV_3_2023,30,ohio_570,R_EGA_lE,std,0.0016834902278934
arx,NOV_3_2023,30,ohio_570,R_EGA_uC,mean,0.0473126142595978
arx,NOV_3_2023,30,ohio_570,R_EGA_uC,std,0.0053065601627866
arx,NOV_3_2023,30,ohio_570,R_EGA_uD,mean,0.0102376599634369
arx,NOV_3_2023,30,ohio_570,R_EGA_uD,std,0.0010079743145952
arx,NOV_3_2023,30,ohio_570,R_EGA_uE,mean,0.0089213893967093
arx,NOV_3_2023,30,ohio_570,R_EGA_uE,std,0.0027125757939292
arx,NOV_3_2023,30,ohio_570,TG,mean,2.0
arx,NOV_3_2023,30,ohio_570,TG,std,2.449489742783178
arx,NOV_3_2023,30,ohio_575,CG_EGA_AP,mean,0.8399379604497866
arx,NOV_3_2023,30,ohio_575,CG_EGA_AP,std,0.002057619102198
arx,NOV_3_2023,30,ohio_575,CG_EGA_AP_eu,mean,0.8860450944546008
arx,NOV_3_2023,30,ohio_575,CG_EGA_AP_eu,std,0.0016351502577695
arx,NOV_3_2023,30,ohio_575,CG_EGA_AP_hyper,mean,0.8157697121401754
arx,NOV_3_2023,30,ohio_575,CG_EGA_AP_hyper,std,0.0041434156088227
arx,NOV_3_2023,30,ohio_575,CG_EGA_AP_hypo,mean,0.4345323741007194
arx,NOV_3_2023,30,ohio_575,CG_EGA_AP_hypo,std,0.0554657129997018
arx,NOV_3_2023,30,ohio_575,CG_EGA_BE,mean,0.0873982163629313
arx,NOV_3_2023,30,ohio_575,CG_EGA_BE,std,0.0023213074132758
arx,NOV_3_2023,30,ohio_575,CG_EGA_BE_eu,mean,0.0809262644728823
arx,NOV_3_2023,30,ohio_575,CG_EGA_BE_eu,std,0.0015124526076771
arx,NOV_3_2023,30,ohio_575,CG_EGA_BE_hyper,mean,0.1056320400500625
arx,NOV_3_2023,30,ohio_575,CG_EGA_BE_hyper,std,0.0045883110838106
arx,NOV_3_2023,30,ohio_575,CG_EGA_BE_hypo,mean,0.0589928057553956
arx,NOV_3_2023,30,ohio_575,CG_EGA_BE_hypo,std,0.0070488913461386
arx,NOV_3_2023,30,ohio_575,CG_EGA_EP,mean,0.0726638231872819
arx,NOV_3_2023,30,ohio_575,CG_EGA_EP,std,0.003340932024589
arx,NOV_3_2023,30,ohio_575,CG_EGA_EP_eu,mean,0.0330286410725167
arx,NOV_3_2023,30,ohio_575,CG_EGA_EP_eu,std,0.0007106583662212
arx,NOV_3_2023,30,ohio_575,CG_EGA_EP_hyper,mean,0.0785982478097622
arx,NOV_3_2023,30,ohio_575,CG_EGA_EP_hyper,std,0.0012262777185397
arx,NOV_3_2023,30,ohio_575,CG_EGA_EP_hypo,mean,0.5064748201438849
arx,NOV_3_2023,30,ohio_575,CG_EGA_EP_hypo,std,0.0608073283715552
arx,NOV_3_2023,30,ohio_575,MAPE,mean,12.181427682841504
arx,NOV_3_2023,30,ohio_575,MAPE,std,0.1741317429145142
arx,NOV_3_2023,30,ohio_575,MASE,mean,0.9495277304778712
arx,NOV_3_2023,30,ohio_575,MASE,std,0.0076497241970195
arx,NOV_3_2023,30,ohio_575,P_EGA_A,mean,0.8917409848778597
arx,NOV_3_2023,30,ohio_575,P_EGA_A,std,0.0050221868503116
arx,NOV_3_2023,30,ohio_575,P_EGA_A+B,mean,0.9715393563396664
arx,NOV_3_2023,30,ohio_575,P_EGA_A+B,std,0.0032589222783172
arx,NOV_3_2023,30,ohio_575,P_EGA_B,mean,0.0797983714618069
arx,NOV_3_2023,30,ohio_575,P_EGA_B,std,0.0018252969826971
arx,NOV_3_2023,30,ohio_575,P_EGA_C,mean,0.0
arx,NOV_3_2023,30,ohio_575,P_EGA_C,std,0.0
arx,NOV_3_2023,30,ohio_575,P_EGA_D,mean,0.0284606436603334
arx,NOV_3_2023,30,ohio_575,P_EGA_D,std,0.0032589222783172
arx,NOV_3_2023,30,ohio_575,P_EGA_E,mean,0.0
arx,NOV_3_2023,30,ohio_575,P_EGA_E,std,0.0
arx,NOV_3_2023,30,ohio_575,RMSE,mean,24.67985703941205
arx,NOV_3_2023,30,ohio_575,RMSE,std,0.1481511724944416
arx,NOV_3_2023,30,ohio_575,R_EGA_A,mean,0.684528887165568
arx,NOV_3_2023,30,ohio_575,R_EGA_A,std,0.0061435602389572
arx,NOV_3_2023,30,ohio_575,R_EGA_A+B,mean,0.8652190771616907
arx,NOV_3_2023,30,ohio_575,R_EGA_A+B,std,0.0024718693215213
arx,NOV_3_2023,30,ohio_575,R_EGA_B,mean,0.1806901899961225
arx,NOV_3_2023,30,ohio_575,R_EGA_B,std,0.0038852190926329
arx,NOV_3_2023,30,ohio_575,R_EGA_lC,mean,0.0262117099651027
arx,NOV_3_2023,30,ohio_575,R_EGA_lC,std,0.0011130438227535
arx,NOV_3_2023,30,ohio_575,R_EGA_lD,mean,0.0166731291198138
arx,NOV_3_2023,30,ohio_575,R_EGA_lD,std,0.0006488251465948
arx,NOV_3_2023,30,ohio_575,R_EGA_lE,mean,0.023962776269872
arx,NOV_3_2023,30,ohio_575,R_EGA_lE,std,0.0007518696948299
arx,NOV_3_2023,30,ohio_575,R_EGA_uC,mean,0.0310197751066304
arx,NOV_3_2023,30,ohio_575,R_EGA_uC,std,0.0011502440460792
arx,NOV_3_2023,30,ohio_575,R_EGA_uD,mean,0.0151221403644823
arx,NOV_3_2023,30,ohio_575,R_EGA_uD,std,0.000884199631717
arx,NOV_3_2023,30,ohio_575,R_EGA_uE,mean,0.0217913920124079
arx,NOV_3_2023,30,ohio_575,R_EGA_uE,std,0.0005144047755495
arx,NOV_3_2023,30,ohio_575,TG,mean,5.0
arx,NOV_3_2023,30,ohio_575,TG,std,0.0
arx,NOV_3_2023,30,ohio_588,CG_EGA_AP,mean,0.8091822094691535
arx,NOV_3_2023,30,ohio_588,CG_EGA_AP,std,0.0092842030886261
arx,NOV_3_2023,30,ohio_588,CG_EGA_AP_eu,mean,0.8245382585751979
arx,NOV_3_2023,30,ohio_588,CG_EGA_AP_eu,std,0.0078048545951182
arx,NOV_3_2023,30,ohio_588,CG_EGA_AP_hyper,mean,0.7933753943217665
arx,NOV_3_2023,30,ohio_588,CG_EGA_AP_hyper,std,0.0113630370058851
arx,NOV_3_2023,30,ohio_588,CG_EGA_AP_hypo,mean,0.0
arx,NOV_3_2023,30,ohio_588,CG_EGA_AP_hypo,std,0.0
arx,NOV_3_2023,30,ohio_588,CG_EGA_BE,mean,0.153299856527977
arx,NOV_3_2023,30,ohio_588,CG_EGA_BE,std,0.0088749942577976
arx,NOV_3_2023,30,ohio_588,CG_EGA_BE_eu,mean,0.1416886543535619
arx,NOV_3_2023,30,ohio_588,CG_EGA_BE_eu,std,0.0086247805428396
arx,NOV_3_2023,30,ohio_588,CG_EGA_BE_hyper,mean,0.1676656151419558
arx,NOV_3_2023,30,ohio_588,CG_EGA_BE_hyper,std,0.0095239931479183
arx,NOV_3_2023,30,ohio_588,CG_EGA_BE_hypo,mean,0.0
arx,NOV_3_2023,30,ohio_588,CG_EGA_BE_hypo,std,0.0
arx,NOV_3_2023,30,ohio_588,CG_EGA_EP,mean,0.0375179340028694
arx,NOV_3_2023,30,ohio_588,CG_EGA_EP,std,0.0007385674419646
arx,NOV_3_2023,30,ohio_588,CG_EGA_EP_eu,mean,0.0337730870712401
arx,NOV_3_2023,30,ohio_588,CG_EGA_EP_eu,std,0.0012091228746585
arx,NOV_3_2023,30,ohio_588,CG_EGA_EP_hyper,mean,0.0389589905362776
arx,NOV_3_2023,30,ohio_588,CG_EGA_EP_hyper,std,0.0019700309143212
arx,NOV_3_2023,30,ohio_588,CG_EGA_EP_hypo,mean,1.0
arx,NOV_3_2023,30,ohio_588,CG_EGA_EP_hypo,std,0.0
arx,NOV_3_2023,30,ohio_588,MAPE,mean,8.671443246116757
arx,NOV_3_2023,30,ohio_588,MAPE,std,0.2440980828319212
arx,NOV_3_2023,30,ohio_588,MASE,mean,0.8822144755929582
arx,NOV_3_2023,30,ohio_588,MASE,std,0.0299887518787026
arx,NOV_3_2023,30,ohio_588,P_EGA_A,mean,0.9418938307030128
arx,NOV_3_2023,30,ohio_588,P_EGA_A,std,0.0064761370463657
arx,NOV_3_2023,30,ohio_588,P_EGA_A+B,mean,0.9983500717360114
arx,NOV_3_2023,30,ohio_588,P_EGA_A+B,std,0.0001757166243029
arx,NOV_3_2023,30,ohio_588,P_EGA_B,mean,0.0564562410329985
arx,NOV_3_2023,30,ohio_588,P_EGA_B,std,0.0064785204619085
arx,NOV_3_2023,30,ohio_588,P_EGA_C,mean,0.0
arx,NOV_3_2023,30,ohio_588,P_EGA_C,std,0.0
arx,NOV_3_2023,30,ohio_588,P_EGA_D,mean,0.0016499282639885
arx,NOV_3_2023,30,ohio_588,P_EGA_D,std,0.0001757166243029
arx,NOV_3_2023,30,ohio_588,P_EGA_E,mean,0.0
arx,NOV_3_2023,30,ohio_588,P_EGA_E,std,0.0
arx,NOV_3_2023,30,ohio_588,RMSE,mean,19.09251827421999
arx,NOV_3_2023,30,ohio_588,RMSE,std,0.8643894270377656
arx,NOV_3_2023,30,ohio_588,R_EGA_A,mean,0.5660688665710187
arx,NOV_3_2023,30,ohio_588,R_EGA_A,std,0.0136268213823819
arx,NOV_3_2023,30,ohio_588,R_EGA_A+B,mean,0.8106886657101866
arx,NOV_3_2023,30,ohio_588,R_EGA_A+B,std,0.0093019231631308
arx,NOV_3_2023,30,ohio_588,R_EGA_B,mean,0.2446197991391678
arx,NOV_3_2023,30,ohio_588,R_EGA_B,std,0.0050215208034433
arx,NOV_3_2023,30,ohio_588,R_EGA_lC,mean,0.0509325681492109
arx,NOV_3_2023,30,ohio_588,R_EGA_lC,std,0.0055334464205672
arx,NOV_3_2023,30,ohio_588,R_EGA_lD,mean,0.0248923959827833
arx,NOV_3_2023,30,ohio_588,R_EGA_lD,std,0.0007385674419646
arx,NOV_3_2023,30,ohio_588,R_EGA_lE,mean,0.0237446197991391
arx,NOV_3_2023,30,ohio_588,R_EGA_lE,std,0.000573888091822
arx,NOV_3_2023,30,ohio_588,R_EGA_uC,mean,0.065351506456241
arx,NOV_3_2023,30,ohio_588,R_EGA_uC,std,0.0039513455821866
arx,NOV_3_2023,30,ohio_588,R_EGA_uD,mean,0.0122668579626972
arx,NOV_3_2023,30,ohio_588,R_EGA_uD,std,0.000890220491104
arx,NOV_3_2023,30,ohio_588,R_EGA_uE,mean,0.0121233859397417
arx,NOV_3_2023,30,ohio_588,R_EGA_uE,std,0.0004758428680567
arx,NOV_3_2023,30,ohio_588,TG,mean,5.0
arx,NOV_3_2023,30,ohio_588,TG,std,0.0
arx,NOV_3_2023,30,ohio_591,CG_EGA_AP,mean,0.7742286751361162
arx,NOV_3_2023,30,ohio_591,CG_EGA_AP,std,0.005344511744263
arx,NOV_3_2023,30,ohio_591,CG_EGA_AP_eu,mean,0.8077628032345012
arx,NOV_3_2023,30,ohio_591,CG_EGA_AP_eu,std,0.0071971188218991
arx,NOV_3_2023,30,ohio_591,CG_EGA_AP_hyper,mean,0.7886543535620053
arx,NOV_3_2023,30,ohio_591,CG_EGA_AP_hyper,std,0.0065380008935956
arx,NOV_3_2023,30,ohio_591,CG_EGA_AP_hypo,mean,0.2591549295774648
arx,NOV_3_2023,30,ohio_591,CG_EGA_AP_hypo,std,0.0290017750450337
arx,NOV_3_2023,30,ohio_591,CG_EGA_BE,mean,0.1532486388384755
arx,NOV_3_2023,30,ohio_591,CG_EGA_BE,std,0.0057867137229414
arx,NOV_3_2023,30,ohio_591,CG_EGA_BE_eu,mean,0.1528840970350404
arx,NOV_3_2023,30,ohio_591,CG_EGA_BE_eu,std,0.0062737839465126
arx,NOV_3_2023,30,ohio_591,CG_EGA_BE_hyper,mean,0.1678100263852242
arx,NOV_3_2023,30,ohio_591,CG_EGA_BE_hyper,std,0.0042051127837755
arx,NOV_3_2023,30,ohio_591,CG_EGA_BE_hypo,mean,0.080281690140845
arx,NOV_3_2023,30,ohio_591,CG_EGA_BE_hypo,std,0.012278588573354
arx,NOV_3_2023,30,ohio_591,CG_EGA_EP,mean,0.0725226860254083
arx,NOV_3_2023,30,ohio_591,CG_EGA_EP,std,0.0011795337066622
arx,NOV_3_2023,30,ohio_591,CG_EGA_EP_eu,mean,0.0393530997304582
arx,NOV_3_2023,30,ohio_591,CG_EGA_EP_eu,std,0.0009643419849055
arx,NOV_3_2023,30,ohio_591,CG_EGA_EP_hyper,mean,0.0435356200527704
arx,NOV_3_2023,30,ohio_591,CG_EGA_EP_hyper,std,0.0031219418380472
arx,NOV_3_2023,30,ohio_591,CG_EGA_EP_hypo,mean,0.6605633802816901
arx,NOV_3_2023,30,ohio_591,CG_EGA_EP_hypo,std,0.0399364700810079
arx,NOV_3_2023,30,ohio_591,MAPE,mean,13.781648311934529
arx,NOV_3_2023,30,ohio_591,MAPE,std,0.2056525734237757
arx,NOV_3_2023,30,ohio_591,MASE,mean,0.9306474247733968
arx,NOV_3_2023,30,ohio_591,MASE,std,0.0097619357323979
arx,NOV_3_2023,30,ohio_591,P_EGA_A,mean,0.857059891107078
arx,NOV_3_2023,30,ohio_591,P_EGA_A,std,0.0072935681060509
arx,NOV_3_2023,30,ohio_591,P_EGA_A+B,mean,0.9675499092558985
arx,NOV_3_2023,30,ohio_591,P_EGA_A+B,std,0.0019013866938233
arx,NOV_3_2023,30,ohio_591,P_EGA_B,mean,0.1104900181488203
arx,NOV_3_2023,30,ohio_591,P_EGA_B,std,0.0053965205197955
arx,NOV_3_2023,30,ohio_591,P_EGA_C,mean,0.0002177858439201
arx,NOV_3_2023,30,ohio_591,P_EGA_C,std,0.0001778213969352
arx,NOV_3_2023,30,ohio_591,P_EGA_D,mean,0.0311433756805807
arx,NOV_3_2023,30,ohio_591,P_EGA_D,std,0.0020584314887488
arx,NOV_3_2023,30,ohio_591,P_EGA_E,mean,0.0010889292196007
arx,NOV_3_2023,30,ohio_591,P_EGA_E,std,0.0
arx,NOV_3_2023,30,ohio_591,RMSE,mean,23.50626504701309
arx,NOV_3_2023,30,ohio_591,RMSE,std,0.0915264877606424
arx,NOV_3_2023,30,ohio_591,R_EGA_A,mean,0.5715426497277677
arx,NOV_3_2023,30,ohio_591,R_EGA_A,std,0.0114774035130144
arx,NOV_3_2023,30,ohio_591,R_EGA_A+B,mean,0.802831215970962
arx,NOV_3_2023,30,ohio_591,R_EGA_A+B,std,0.006749409393347
arx,NOV_3_2023,30,ohio_591,R_EGA_B,mean,0.2312885662431942
arx,NOV_3_2023,30,ohio_591,R_EGA_B,std,0.0049948507910764
arx,NOV_3_2023,30,ohio_591,R_EGA_lC,mean,0.0495099818511796
arx,NOV_3_2023,30,ohio_591,R_EGA_lC,std,0.003470935197933
arx,NOV_3_2023,30,ohio_591,R_EGA_lD,mean,0.0307803992740471
arx,NOV_3_2023,30,ohio_591,R_EGA_lD,std,0.0012657419799755
arx,NOV_3_2023,30,ohio_591,R_EGA_lE,mean,0.0195281306715063
arx,NOV_3_2023,30,ohio_591,R_EGA_lE,std,0.0004815426192893
